name,countryId,geoRegionId,cityId,townId,districtId,quarterId,districtName,updated,type,id
Aktaş Mh.,1,0,16,192,920,10281,Köyler,1.62276E+12,Quarter,10281
Balaban Mh.,1,0,16,192,920,10282,Köyler,1.62276E+12,Quarter,10282
Bayındır Mh.,1,0,16,192,920,10283,Köyler,1.62276E+12,Quarter,10283
Burunca Mh.,1,0,16,192,920,10284,Köyler,1.62276E+12,Quarter,10284
Çakıryenice Mh.,1,0,16,192,920,10285,Köyler,1.62276E+12,Quarter,10285
Çeribaşı Mh.,1,0,16,192,920,10286,Köyler,1.62276E+12,Quarter,10286
Danacılar Mh.,1,0,16,192,920,10288,Köyler,1.62276E+12,Quarter,10288
Danaçalı Mh.,1,0,16,192,920,10289,Köyler,1.62276E+12,Quarter,10289
Akkuyu Köyü,1,6,2,17,122,1028,Çakırhüyük,1.61192E+12,Quarter,1028
Demirler Mh.,1,0,16,192,920,10290,Köyler,1.62276E+12,Quarter,10290
Derecik Mh.,1,0,16,192,920,10291,Köyler,1.62276E+12,Quarter,10291
Durhasan Mh.,1,0,16,192,920,10292,Köyler,1.62276E+12,Quarter,10292
Düğüncüler Mh.,1,0,16,192,920,10293,Köyler,1.62276E+12,Quarter,10293
Elekçalı Mh.,1,0,16,192,920,10294,Köyler,1.62276E+12,Quarter,10294
Ericek Mh.,1,0,16,192,920,10295,Köyler,1.62276E+12,Quarter,10295
Gedikler Mh.,1,0,16,192,920,10296,Köyler,1.62276E+12,Quarter,10296
Geynik Mh.,1,0,16,192,920,10297,Köyler,1.62276E+12,Quarter,10297
Hacıahmetler Mh.,1,0,16,192,920,10298,Köyler,1.62276E+12,Quarter,10298
Hacılar Mh.,1,0,16,192,920,10299,Köyler,1.62276E+12,Quarter,10299
Alıçlı Köyü,1,6,2,17,122,1029,Çakırhüyük,1.61192E+12,Quarter,1029
Salmanbeyli Mh.,1,3,1,1,23,102,Köyler,1.62276E+12,Quarter,102
Hemşeriler Mh.,1,0,16,192,920,10300,Köyler,1.62276E+12,Quarter,10300
Karaağız Mh.,1,0,16,192,920,10301,Köyler,1.62276E+12,Quarter,10301
Karaçukur Mh.,1,0,16,192,920,10302,Köyler,1.62276E+12,Quarter,10302
Karalar Mh.,1,0,16,192,920,10303,Köyler,1.62276E+12,Quarter,10303
Kayapa Mh.,1,0,16,192,920,10304,Köyler,1.62276E+12,Quarter,10304
Kuşlar Mh.,1,0,16,192,920,10305,Köyler,1.62276E+12,Quarter,10305
Mazlumlar Mh.,1,0,16,192,920,10306,Köyler,1.62276E+12,Quarter,10306
Osmanlar Mh.,1,0,16,192,920,10307,Köyler,1.62276E+12,Quarter,10307
Örencik Mh.,1,0,16,192,920,10308,Köyler,1.62276E+12,Quarter,10308
Özlüce Mh.,1,0,16,192,920,10309,Köyler,1.62276E+12,Quarter,10309
Perçin Mh.,1,0,16,192,920,10310,Köyler,1.62276E+12,Quarter,10310
Pınarköy Mh.,1,0,16,192,920,10311,Köyler,1.62276E+12,Quarter,10311
Pirebeyler Mh.,1,0,16,192,920,10312,Köyler,1.62276E+12,Quarter,10312
Sarnıç Mh.,1,0,16,192,920,10313,Köyler,1.62276E+12,Quarter,10313
Tekerler Mh.,1,0,16,192,920,10314,Köyler,1.62276E+12,Quarter,10314
Bademlik Mh.,1,0,16,192,920,10315,Köyler,1.62276E+12,Quarter,10315
Yenice Mh.,1,0,16,192,920,10316,Köyler,1.62276E+12,Quarter,10316
Zaferiye Mh.,1,0,16,192,920,10317,Köyler,1.62276E+12,Quarter,10317
Kınık Mh.,1,0,16,192,920,10318,Köyler,1.62276E+12,Quarter,10318
Eşref Dinçer Mh.,1,0,16,193,921,10319,Gemlik,1.62276E+12,Quarter,10319
Camuşçu Köyü,1,6,2,17,122,1031,Çakırhüyük,1.61192E+12,Quarter,1031
Hamidiye Mah.,1,0,16,193,921,10320,Gemlik,1.62276E+12,Quarter,10320
Kayhan Mah.,1,0,16,193,921,10321,Gemlik,1.62276E+12,Quarter,10321
Hisar Mah.,1,0,16,193,921,10322,Gemlik,1.62276E+12,Quarter,10322
Demirsubaşı Mh.,1,0,16,193,921,10323,Gemlik,1.62276E+12,Quarter,10323
Orhaniye Mah.,1,0,16,193,921,10324,Gemlik,1.62276E+12,Quarter,10324
Balıkpazarı Mh.,1,0,16,193,921,10325,Gemlik,1.62276E+12,Quarter,10325
Osmaniye Mah.,1,0,16,193,921,10326,Gemlik,1.62276E+12,Quarter,10326
Halitpaşa Mh.,1,0,16,193,921,10327,Gemlik,1.62276E+12,Quarter,10327
Yeni Mah.,1,0,16,193,921,10328,Gemlik,1.62276E+12,Quarter,10328
Cumhuriyet Mah.,1,0,16,193,921,10329,Gemlik,1.62276E+12,Quarter,10329
Çomak Köyü,1,6,2,17,122,1032,Çakırhüyük,1.61192E+12,Quarter,1032
Dr. Ziya Kaya Mah.,1,0,16,193,921,10330,Gemlik,1.62276E+12,Quarter,10330
Ata Mah.,1,0,16,193,921,10331,Gemlik,1.62276E+12,Quarter,10331
Kumla Mh.,1,0,16,193,922,10333,Küçükkumla,1.62276E+12,Quarter,10333
Umurbey Mh.,1,0,16,193,923,10336,Umurbey,1.62276E+12,Quarter,10336
Kurşunlu Mh.,1,0,16,193,924,10339,Kurşunlu,1.62276E+12,Quarter,10339
Gençali Mh.,1,0,16,193,924,10341,"Kurşunlu, Köyler",1.62276E+12,Quarter,10341
Adliye Mh.,1,0,16,193,925,10342,Köyler,1.62276E+12,Quarter,10342
Büyükkumla Mh.,1,0,16,193,925,10343,Köyler,1.62276E+12,Quarter,10343
Cihatlı Mh.,1,0,16,193,925,10344,Köyler,1.62276E+12,Quarter,10344
Engürücük Mh.,1,0,16,193,925,10345,Köyler,1.62276E+12,Quarter,10345
Fevziye Mh.,1,0,16,193,925,10346,Köyler,1.62276E+12,Quarter,10346
Fındıcak Mh.,1,0,16,193,925,10347,Köyler,1.62276E+12,Quarter,10347
Güvenli Mh.,1,0,16,193,925,10349,Köyler,1.62276E+12,Quarter,10349
Kargalı Köyü,1,6,2,17,122,1034,Çakırhüyük,1.61192E+12,Quarter,1034
Hamidiyeköy Mh.,1,0,16,193,925,10350,Köyler,1.62276E+12,Quarter,10350
Haydariye Mh.,1,0,16,193,925,10351,Köyler,1.62276E+12,Quarter,10351
Karacaali Mh.,1,0,16,193,925,10352,Köyler,1.62276E+12,Quarter,10352
Katırlı Mh.,1,0,16,193,925,10353,Köyler,1.62276E+12,Quarter,10353
Kurtul Mh.,1,0,16,193,925,10354,Köyler,1.62276E+12,Quarter,10354
Muratoba Mh.,1,0,16,193,925,10355,Köyler,1.62276E+12,Quarter,10355
Narlı Mh.,1,0,16,193,925,10356,Köyler,1.62276E+12,Quarter,10356
Şahinyurdu Mh.,1,0,16,193,925,10357,Köyler,1.62276E+12,Quarter,10357
Şükriye Mh.,1,0,16,193,925,10358,Köyler,1.62276E+12,Quarter,10358
Yeniköy Mh.,1,0,16,193,925,10359,Köyler,1.62276E+12,Quarter,10359
Konuklu Köyü,1,6,2,17,122,1035,Çakırhüyük,1.61192E+12,Quarter,1035
Zafer Mah.,1,0,16,194,926,10360,Gürsu,1.62276E+12,Quarter,10360
İstiklal Mh.,1,0,16,194,926,10361,Gürsu,1.62276E+12,Quarter,10361
Kurtuluş Mh.,1,0,16,194,926,10362,Gürsu,1.62276E+12,Quarter,10362
Yenidoğan Mh.,1,0,16,194,926,10363,Gürsu,1.62276E+12,Quarter,10363
Adaköy Mh.,1,0,16,194,926,10364,Gürsu,1.62276E+12,Quarter,10364
Hasanköy Mh.,1,0,16,194,926,10365,Gürsu,1.62276E+12,Quarter,10365
Ağaköy Mh.,1,0,16,194,926,10366,Gürsu,1.62276E+12,Quarter,10366
Kumlukalan Mh.,1,0,16,194,926,10367,Gürsu,1.62276E+12,Quarter,10367
Canbazlarköyü Mh.,1,0,16,194,927,10368,Köyler,1.62276E+12,Quarter,10368
Dışkayaköyü Mh.,1,0,16,194,927,10369,Köyler,1.62276E+12,Quarter,10369
Kutluca Köyü,1,6,2,17,122,1036,Çakırhüyük,1.61192E+12,Quarter,1036
Ericekköyü Mh.,1,0,16,194,927,10370,Köyler,1.62276E+12,Quarter,10370
İğdirköyü Mh.,1,0,16,194,927,10371,Köyler,1.62276E+12,Quarter,10371
Karahıdırköyü Mh.,1,0,16,194,927,10372,Köyler,1.62276E+12,Quarter,10372
Kazıklıköyü Mh.,1,0,16,194,927,10373,Köyler,1.62276E+12,Quarter,10373
Merkez Mah.,1,0,16,195,928,10374,Harmancık,1.62276E+12,Quarter,10374
Ece Mah.,1,0,16,195,928,10375,Harmancık,1.62276E+12,Quarter,10375
Saçaklı Mh.,1,0,16,195,928,10376,Harmancık,1.62276E+12,Quarter,10376
Kepekdere Mah.,1,0,16,195,928,10377,Harmancık,1.62276E+12,Quarter,10377
Çamoğlu Mh.,1,0,16,195,928,10378,Harmancık,1.62276E+12,Quarter,10378
Ballısaray Mh.,1,0,16,195,928,10379,Harmancık,1.62276E+12,Quarter,10379
Yayabaşı Mh.,1,0,16,195,928,10381,Harmancık,1.62276E+12,Quarter,10381
Kılavuzlar Mh.,1,0,16,195,928,10382,Harmancık,1.62276E+12,Quarter,10382
Akpınar Mh.,1,0,16,195,929,10383,Köyler,1.62276E+12,Quarter,10383
Balatdanişment Mh.,1,0,16,195,929,10384,Köyler,1.62276E+12,Quarter,10384
Bekdemirler Mh.,1,0,16,195,929,10385,Köyler,1.62276E+12,Quarter,10385
Çakmak Mh.,1,0,16,195,929,10386,Köyler,1.62276E+12,Quarter,10386
Çatalsöğüt Mh.,1,0,16,195,929,10387,Köyler,1.62276E+12,Quarter,10387
Dedebali Mh.,1,0,16,195,929,10388,Köyler,1.62276E+12,Quarter,10388
Delicegüney Mh.,1,0,16,195,929,10389,Köyler,1.62276E+12,Quarter,10389
Yazıbeydili Köyü,1,6,2,17,122,1038,Çakırhüyük,1.61192E+12,Quarter,1038
Dutluca Mh.,1,0,16,195,929,10390,Köyler,1.62276E+12,Quarter,10390
Gedikören Mh.,1,0,16,195,929,10391,Köyler,1.62276E+12,Quarter,10391
Gökçeler Mh.,1,0,16,195,929,10392,Köyler,1.62276E+12,Quarter,10392
Gülözü Mh.,1,0,16,195,929,10393,Köyler,1.62276E+12,Quarter,10393
Harmancık Akalan Mh.,1,0,16,195,929,10394,Köyler,1.62276E+12,Quarter,10394
Hopandanişment Mh.,1,0,16,195,929,10395,Köyler,1.62276E+12,Quarter,10395
Ilıcaksu Mh.,1,0,16,195,929,10396,Köyler,1.62276E+12,Quarter,10396
İshaklar Mh.,1,0,16,195,929,10397,Köyler,1.62276E+12,Quarter,10397
Kışmanlar Mh.,1,0,16,195,929,10398,Köyler,1.62276E+12,Quarter,10398
Kocapınar Mh.,1,0,16,195,929,10399,Köyler,1.62276E+12,Quarter,10399
Yoldüzü Köyü,1,6,2,17,122,1039,Çakırhüyük,1.61192E+12,Quarter,1039
Sarıhamzalı Mh.,1,3,1,1,23,103,Köyler,1.62276E+12,Quarter,103
Kozluca Mh.,1,0,16,195,929,10400,Köyler,1.62276E+12,Quarter,10400
Nalbant Mh.,1,0,16,195,929,10401,Köyler,1.62276E+12,Quarter,10401
Okçular Mh.,1,0,16,195,929,10402,Köyler,1.62276E+12,Quarter,10402
Yeşilyurt Mh.,1,0,16,195,929,10403,Köyler,1.62276E+12,Quarter,10403
Burhaniye Mah.,1,0,16,196,930,10404,İnegöl,1.62276E+12,Quarter,10404
Cuma Mah.,1,0,16,196,930,10405,İnegöl,1.62276E+12,Quarter,10405
Kemalpaşa Mh.,1,0,16,196,930,10406,İnegöl,1.62276E+12,Quarter,10406
Hamidiye Mah.,1,0,16,196,930,10407,"Tahtaköprü, İnegöl",1.62276E+12,Quarter,10407
Mahmudiye Mah.,1,0,16,196,930,10408,İnegöl,1.62276E+12,Quarter,10408
Mesudiye Mah.,1,0,16,196,930,10409,İnegöl,1.62276E+12,Quarter,10409
Yukarısöğütlü Köyü,1,6,2,17,122,1040,Çakırhüyük,1.61192E+12,Quarter,1040
Orhaniye Mah.,1,0,16,196,930,10410,İnegöl,1.62276E+12,Quarter,10410
Osmaniye Mah.,1,0,16,196,930,10411,İnegöl,1.62276E+12,Quarter,10411
Sinanbey Mah.,1,0,16,196,930,10412,İnegöl,1.62276E+12,Quarter,10412
Süleymaniye Mh.,1,0,16,196,930,10413,İnegöl,1.62276E+12,Quarter,10413
Turgutalp Mah.,1,0,16,196,930,10414,"Yenice, İnegöl",1.62276E+12,Quarter,10414
Yenice Mah.,1,0,16,196,930,10415,İnegöl,1.62276E+12,Quarter,10415
Akhisar Mah.,1,0,16,196,930,10416,İnegöl,1.62276E+12,Quarter,10416
Huzur Mah.,1,0,16,196,930,10417,İnegöl,1.62276E+12,Quarter,10417
Akbaşlar Mh.,1,0,16,196,931,10418,Köyler,1.62276E+12,Quarter,10418
Akıncılar Mh.,1,0,16,196,931,10419,Köyler,1.62276E+12,Quarter,10419
Kızılin Köyü,1,6,2,17,122,1041,Çakırhüyük,1.61192E+12,Quarter,1041
Alibey Mh.,1,0,16,196,931,10420,Köyler,1.62276E+12,Quarter,10420
Babaoğlu Mh.,1,0,16,196,931,10421,Köyler,1.62276E+12,Quarter,10421
Bahariye Mh.,1,0,16,196,931,10422,Köyler,1.62276E+12,Quarter,10422
Bayramşah Mh.,1,0,16,196,931,10423,Köyler,1.62276E+12,Quarter,10423
Bilalköy Mh.,1,0,16,196,931,10424,Köyler,1.62276E+12,Quarter,10424
Boğazköy Mh.,1,0,16,196,931,10425,Köyler,1.62276E+12,Quarter,10425
Çavuşköy Mh.,1,0,16,196,931,10426,Köyler,1.62276E+12,Quarter,10426
Çaylıca Mh.,1,0,16,196,931,10427,Köyler,1.62276E+12,Quarter,10427
Çayyaka Mh.,1,0,16,196,931,10428,Köyler,1.62276E+12,Quarter,10428
Çeltikçi Mh.,1,0,16,196,931,10429,Köyler,1.62276E+12,Quarter,10429
Beşyol Köyü,1,6,2,17,122,1042,Çakırhüyük,1.61192E+12,Quarter,1042
Çiftlikköy Mh.,1,0,16,196,931,10430,Köyler,1.62276E+12,Quarter,10430
Çitli Mh.,1,0,16,196,931,10431,Köyler,1.62276E+12,Quarter,10431
Deydinler Mh.,1,0,16,196,931,10432,Köyler,1.62276E+12,Quarter,10432
Dipsizgöl Mh.,1,0,16,196,931,10433,Köyler,1.62276E+12,Quarter,10433
Doğanyurdu Mh.,1,0,16,196,931,10434,Köyler,1.62276E+12,Quarter,10434
Dömez Mh.,1,0,16,196,931,10435,Köyler,1.62276E+12,Quarter,10435
Edebey Mh.,1,0,16,196,931,10436,Köyler,1.62276E+12,Quarter,10436
Elmaçayır Mh.,1,0,16,196,931,10437,Köyler,1.62276E+12,Quarter,10437
Esenköy Mh.,1,0,16,196,931,10438,Köyler,1.62276E+12,Quarter,10438
Eskiköy Mh.,1,0,16,196,931,10439,Köyler,1.62276E+12,Quarter,10439
Hacıhalil Köyü,1,6,2,17,122,1043,Çakırhüyük,1.61192E+12,Quarter,1043
Eymir Mh.,1,0,16,196,931,10440,Köyler,1.62276E+12,Quarter,10440
Fevziye Mh.,1,0,16,196,931,10441,Köyler,1.62276E+12,Quarter,10441
Fındıklı Mh.,1,0,16,196,931,10442,Köyler,1.62276E+12,Quarter,10442
Gülbahçe Mh.,1,0,16,196,931,10443,Köyler,1.62276E+12,Quarter,10443
Güzelyurt Mh.,1,0,16,196,931,10444,Köyler,1.62276E+12,Quarter,10444
Halhalca Mh.,1,0,16,196,931,10445,Köyler,1.62276E+12,Quarter,10445
Hamamlı Mh.,1,0,16,196,931,10446,Köyler,1.62276E+12,Quarter,10446
Gazelli Mh.,1,0,16,196,931,10447,Köyler,1.62276E+12,Quarter,10447
Hamitabat Mh.,1,0,16,196,931,10448,Köyler,1.62276E+12,Quarter,10448
Hamzabey Mh.,1,0,16,196,931,10449,Köyler,1.62276E+12,Quarter,10449
Kesecik Köyü,1,6,2,17,122,1044,Çakırhüyük,1.61192E+12,Quarter,1044
Hasanpaşa Mh.,1,0,16,196,931,10450,Köyler,1.62276E+12,Quarter,10450
Hayriye Mh.,1,0,16,196,931,10451,Köyler,1.62276E+12,Quarter,10451
Hocaköy Mh.,1,0,16,196,931,10452,Köyler,1.62276E+12,Quarter,10452
İclaliye Mh.,1,0,16,196,931,10453,Köyler,1.62276E+12,Quarter,10453
Tuzla Mh.,1,0,16,196,931,10454,Köyler,1.62276E+12,Quarter,10454
İsaören Mh.,1,0,16,196,931,10455,Köyler,1.62276E+12,Quarter,10455
Cemiyet Mh.,1,0,16,196,931,10456,Köyler,1.62276E+12,Quarter,10456
Karagölet Mh.,1,0,16,196,931,10457,Köyler,1.62276E+12,Quarter,10457
Karahasanlar Mh.,1,0,16,196,931,10458,Köyler,1.62276E+12,Quarter,10458
Karakadı Mh.,1,0,16,196,931,10459,Köyler,1.62276E+12,Quarter,10459
Sarıkaya Köyü,1,6,2,17,122,1045,Çakırhüyük,1.61192E+12,Quarter,1045
Karalar Mh.,1,0,16,196,931,10460,Köyler,1.62276E+12,Quarter,10460
Kayapınar Mh.,1,0,16,196,931,10461,Köyler,1.62276E+12,Quarter,10461
Kestanealanı Mh.,1,0,16,196,931,10462,Köyler,1.62276E+12,Quarter,10462
Kınık Mh.,1,0,16,196,931,10463,Köyler,1.62276E+12,Quarter,10463
Kıran Mh.,1,0,16,196,931,10464,Köyler,1.62276E+12,Quarter,10464
Konurlar Mh.,1,0,16,196,931,10465,Köyler,1.62276E+12,Quarter,10465
Kulaca Mh.,1,0,16,196,931,10466,Köyler,1.62276E+12,Quarter,10466
Küçükyenice Mh.,1,0,16,196,931,10467,Köyler,1.62276E+12,Quarter,10467
Lütfiye Mh.,1,0,16,196,931,10468,Köyler,1.62276E+12,Quarter,10468
Madenköy Mh.,1,0,16,196,931,10469,Köyler,1.62276E+12,Quarter,10469
Sayören Köyü,1,6,2,17,122,1046,Çakırhüyük,1.61192E+12,Quarter,1046
Muratbey Mh.,1,0,16,196,931,10470,Köyler,1.62276E+12,Quarter,10470
Olukman Mh.,1,0,16,196,931,10471,Köyler,1.62276E+12,Quarter,10471
Özlüce Mh.,1,0,16,196,931,10473,Köyler,1.62276E+12,Quarter,10473
Paşaören Mh.,1,0,16,196,931,10474,Köyler,1.62276E+12,Quarter,10474
Sarıpınar Mh.,1,0,16,196,931,10475,Köyler,1.62276E+12,Quarter,10475
Sungurpaşa Mh.,1,0,16,196,931,10477,Köyler,1.62276E+12,Quarter,10477
Süle Mh.,1,0,16,196,931,10478,Köyler,1.62276E+12,Quarter,10478
Sülüklügöl Mh.,1,0,16,196,931,10479,Köyler,1.62276E+12,Quarter,10479
Tokar Köyü,1,6,2,17,122,1047,Çakırhüyük,1.61192E+12,Quarter,1047
Süpürtü Mh.,1,0,16,196,931,10480,Köyler,1.62276E+12,Quarter,10480
Şehitler Mh.,1,0,16,196,931,10481,Köyler,1.62276E+12,Quarter,10481
Şipali Mh.,1,0,16,196,931,10482,Köyler,1.62276E+12,Quarter,10482
Tekkeköy Mh.,1,0,16,196,931,10483,Köyler,1.62276E+12,Quarter,10483
Tokuş Mh.,1,0,16,196,931,10484,Köyler,1.62276E+12,Quarter,10484
Turgutalpköy Mh.,1,0,16,196,931,10485,Köyler,1.62276E+12,Quarter,10485
Yeniyörük Mh.,1,0,16,196,931,10486,Köyler,1.62276E+12,Quarter,10486
Yiğit Mh.,1,0,16,196,931,10487,Köyler,1.62276E+12,Quarter,10487
Kozluca Mh.,1,0,16,196,931,10488,Köyler,1.62276E+12,Quarter,10488
Yazıkarakuyu Köyü,1,6,2,17,122,1048,Çakırhüyük,1.61192E+12,Quarter,1048
Cumhuriyet Mah.,1,0,16,196,937,10491,Alanyurt,1.62276E+12,Quarter,10491
Güneykestane Mh.,1,0,16,196,935,10493,"Tahtaköprü, Yenice",1.62276E+12,Quarter,10493
Ortaköy Mh.,1,0,16,196,935,10494,"Köyler, Yenice",1.62276E+12,Quarter,10494
Soğukdere Mh.,1,0,16,196,935,10495,"Köyler, Yenice",1.62276E+12,Quarter,10495
Tahtaköprü Mh.,1,0,16,196,936,10498,Tahtaköprü,1.62276E+12,Quarter,10498
Yeniköy Köyü,1,6,2,17,122,1049,Çakırhüyük,1.61192E+12,Quarter,1049
Sarıhuğlar Mh.,1,3,1,1,23,104,Köyler,1.62276E+12,Quarter,104
Aşağıballık Mh.,1,0,16,196,936,10501,Tahtaköprü,1.62276E+12,Quarter,10501
Gedikpınar Mh.,1,0,16,196,936,10503,Tahtaköprü,1.62276E+12,Quarter,10503
Gündüzlü Mh.,1,0,16,196,936,10504,Tahtaköprü,1.62276E+12,Quarter,10504
Hacıkara Mh.,1,0,16,196,936,10506,Tahtaköprü,1.62276E+12,Quarter,10506
Hilmiye Mh.,1,0,16,196,936,10507,Tahtaköprü,1.62276E+12,Quarter,10507
İhsaniye Mh.,1,0,16,196,936,10508,Tahtaköprü,1.62276E+12,Quarter,10508
Kocakonak Mh.,1,0,16,196,936,10509,Tahtaköprü,1.62276E+12,Quarter,10509
Eski Bahçekaya Mh.,1,0,16,196,936,10510,Tahtaköprü,1.62276E+12,Quarter,10510
Mezit Mh.,1,0,16,196,936,10511,Tahtaköprü,1.62276E+12,Quarter,10511
Osmaniyeköy Mh.,1,0,16,196,936,10512,Tahtaköprü,1.62276E+12,Quarter,10512
Rüştiye Mh.,1,0,16,196,936,10513,Tahtaköprü,1.62276E+12,Quarter,10513
Saadet Mh.,1,0,16,196,936,10514,Tahtaköprü,1.62276E+12,Quarter,10514
Sulhiye Mh.,1,0,16,196,936,10515,Tahtaköprü,1.62276E+12,Quarter,10515
Sultaniye Mh.,1,0,16,196,936,10516,Tahtaköprü,1.62276E+12,Quarter,10516
Tüfekçikonak Mh.,1,0,16,196,936,10517,Tahtaköprü,1.62276E+12,Quarter,10517
Eskikaracakaya Mh.,1,0,16,196,936,10518,Tahtaköprü,1.62276E+12,Quarter,10518
Yukarıballık Mh.,1,0,16,196,936,10519,Tahtaköprü,1.62276E+12,Quarter,10519
Çorak Köyü,1,6,2,17,123,1051,Suvarlı,1.61192E+12,Quarter,1051
Yunusemre Mah.,1,0,16,196,937,10520,Alanyurt,1.62276E+12,Quarter,10520
Esentepe Mah.,1,0,16,196,937,10521,Alanyurt,1.62276E+12,Quarter,10521
Ertuğrulgazi Mh.,1,0,16,196,937,10522,Alanyurt,1.62276E+12,Quarter,10522
Yeni Mah.,1,0,16,196,937,10523,Alanyurt,1.62276E+12,Quarter,10523
Fatih Mah.,1,0,16,196,937,10525,Alanyurt,1.62276E+12,Quarter,10525
Beyler Mah.,1,0,16,197,938,10526,İznik,1.62276E+12,Quarter,10526
Eşrefzade Mh.,1,0,16,197,938,10527,İznik,1.62276E+12,Quarter,10527
Mahmut Çelebi Mh.,1,0,16,197,938,10528,İznik,1.62276E+12,Quarter,10528
Mustafa Kemal Paşa Mh.,1,0,16,197,938,10529,İznik,1.62276E+12,Quarter,10529
Karalar Köyü,1,6,2,17,123,1052,Suvarlı,1.61192E+12,Quarter,1052
Selçuk Mh.,1,0,16,197,938,10530,İznik,1.62276E+12,Quarter,10530
Yeşil Camii Mh.,1,0,16,197,938,10531,İznik,1.62276E+12,Quarter,10531
Aydınlar Mh.,1,0,16,197,939,10533,Köyler,1.62276E+12,Quarter,10533
Bayındır Mh.,1,0,16,197,939,10534,Köyler,1.62276E+12,Quarter,10534
Çakırca Mh.,1,0,16,197,939,10535,Köyler,1.62276E+12,Quarter,10535
Çamdibi Mh.,1,0,16,197,939,10536,Köyler,1.62276E+12,Quarter,10536
Çamoluk Mh.,1,0,16,197,939,10537,Köyler,1.62276E+12,Quarter,10537
Candarlı Mh.,1,0,16,197,939,10538,Köyler,1.62276E+12,Quarter,10538
Çiçekli Mh.,1,0,16,197,939,10539,Köyler,1.62276E+12,Quarter,10539
Pınarbaşı Köyü,1,6,2,17,123,1053,Suvarlı,1.61192E+12,Quarter,1053
Müşküle Mh.,1,0,16,197,939,10540,Köyler,1.62276E+12,Quarter,10540
Derbent Mh.,1,0,16,197,939,10541,Köyler,1.62276E+12,Quarter,10541
Dereköy Mh.,1,0,16,197,939,10542,Köyler,1.62276E+12,Quarter,10542
Dırazali Mh.,1,0,16,197,939,10543,Köyler,1.62276E+12,Quarter,10543
Elmalı Mh.,1,0,16,197,939,10544,Köyler,1.62276E+12,Quarter,10544
Göllüce Mh.,1,0,16,197,939,10545,Köyler,1.62276E+12,Quarter,10545
Gürmüzlü Mh.,1,0,16,197,939,10546,Köyler,1.62276E+12,Quarter,10546
Hacıosman Mh.,1,0,16,197,939,10547,Köyler,1.62276E+12,Quarter,10547
Hisardere Mh.,1,0,16,197,939,10548,Köyler,1.62276E+12,Quarter,10548
Hocaköy Mh.,1,0,16,197,939,10549,Köyler,1.62276E+12,Quarter,10549
İhsaniye Mh.,1,0,16,197,939,10550,Köyler,1.62276E+12,Quarter,10550
İnikli Mh.,1,0,16,197,939,10551,Köyler,1.62276E+12,Quarter,10551
Karatekin Mh.,1,0,16,197,939,10552,Köyler,1.62276E+12,Quarter,10552
Kaynarca Mh.,1,0,16,197,939,10553,Köyler,1.62276E+12,Quarter,10553
Kırıntı Mh.,1,0,16,197,939,10554,Köyler,1.62276E+12,Quarter,10554
Kutluca Mh.,1,0,16,197,939,10555,Köyler,1.62276E+12,Quarter,10555
Mahmudiye Mh.,1,0,16,197,939,10556,Köyler,1.62276E+12,Quarter,10556
Mecidiye Mh.,1,0,16,197,939,10557,Köyler,1.62276E+12,Quarter,10557
Mustafalı Mh.,1,0,16,197,939,10558,Köyler,1.62276E+12,Quarter,10558
Çampınar Mh.,1,0,16,197,939,10559,Köyler,1.62276E+12,Quarter,10559
Uzunkuyu Köyü,1,6,2,17,123,1055,Suvarlı,1.61192E+12,Quarter,1055
Orhaniye Mh.,1,0,16,197,939,10560,Köyler,1.62276E+12,Quarter,10560
Osmaniye Mh.,1,0,16,197,939,10561,Köyler,1.62276E+12,Quarter,10561
Ömerli Mh.,1,0,16,197,939,10562,Köyler,1.62276E+12,Quarter,10562
Sansarak Mh.,1,0,16,197,939,10563,Köyler,1.62276E+12,Quarter,10563
Sarıağıl Mh.,1,0,16,197,939,10564,Köyler,1.62276E+12,Quarter,10564
Süleymaniye Mh.,1,0,16,197,939,10565,Köyler,1.62276E+12,Quarter,10565
Tacir Mh.,1,0,16,197,939,10567,Köyler,1.62276E+12,Quarter,10567
Yenişerefiye Mh.,1,0,16,197,939,10568,Köyler,1.62276E+12,Quarter,10568
Yürükler Mh.,1,0,16,197,939,10569,Köyler,1.62276E+12,Quarter,10569
Boyalıca Mh.,1,0,16,197,940,10570,Boyalıca,1.62276E+12,Quarter,10570
Abdullahpaşa Mh.,1,0,16,198,942,10576,Karacabey,1.62276E+12,Quarter,10576
Canbalı Mh.,1,0,16,198,942,10577,Karacabey,1.62276E+12,Quarter,10577
Drama Mah.,1,0,16,198,942,10578,Karacabey,1.62276E+12,Quarter,10578
Emirsultan Mah.,1,0,16,198,942,10579,Karacabey,1.62276E+12,Quarter,10579
Esentepe Mah.,1,0,16,198,942,10580,Karacabey,1.62276E+12,Quarter,10580
Garipçe Mh.,1,0,16,198,942,10581,Karacabey,1.62276E+12,Quarter,10581
Gazi Mah.,1,0,16,198,942,10582,Karacabey,1.62276E+12,Quarter,10582
Hamidiye Mah.,1,0,16,198,942,10583,Karacabey,1.62276E+12,Quarter,10583
Hüdavendigar Mh.,1,0,16,198,942,10584,Karacabey,1.62276E+12,Quarter,10584
Karacaahmet Mah.,1,0,16,198,942,10585,Karacabey,1.62276E+12,Quarter,10585
Runguşpaşa Mh.,1,0,16,198,942,10586,Karacabey,1.62276E+12,Quarter,10586
