"";"city_id";"town_id";"city_town";"district_neighborhood";"neighborhood_id";"subdivisions"
"966";58;779;"58 - Zara";"779 - ASAGICAMURCU KOYU";40954;"GİLGİL MEZRASI"
"967";63;828;"63 - Akcakale";"828 - IKIZCE MH.";43940;NA
"968";63;828;"63 - Akcakale";"828 - SANLI MH.";43977;NA
"969";63;828;"63 - Akcakale";"828 - ADNAN MENDERES MH.";62870;NA
"970";63;828;"63 - Akcakale";"828 - YAGMURALAN MH.";43984;NA
"971";63;828;"63 - Akcakale";"828 - TATLICA MH.";43971;NA
"972";63;828;"63 - Akcakale";"828 - GULVEREN MH.";43913;NA
"973";63;828;"63 - Akcakale";"828 - KIRMITLI MH.";43979;NA
"974";63;828;"63 - Akcakale";"828 - GUVENC MH.";43980;NA
"975";63;828;"63 - Akcakale";"828 - INCEDERE MH.";43997;NA
"976";63;828;"63 - Akcakale";"828 - YENISEHIR MH.";62859;NA
"977";63;828;"63 - Akcakale";"828 - YENI MH.";43904;NA
"978";63;828;"63 - Akcakale";"828 - CEYLANLI MH.";62862;NA
"979";63;828;"63 - Akcakale";"828 - FEVZI CAKMAK MH.";43903;NA
"980";63;828;"63 - Akcakale";"828 - GUNDAS MH.";43973;NA
"981";63;828;"63 - Akcakale";"828 - CAKIRLAR MH.";43993;NA
"982";63;828;"63 - Akcakale";"828 - EDEBEY MH.";57653;NA
"983";63;828;"63 - Akcakale";"828 - YALINLI MH.";57064;NA
"984";63;828;"63 - Akcakale";"828 - SAHINLER MH.";62869;NA
"985";63;828;"63 - Akcakale";"828 - SULEYMANSAH MH.";56705;NA
"986";63;828;"63 - Akcakale";"828 - BUKET MH.";43978;NA
"987";63;828;"63 - Akcakale";"828 - TURGUT OZAL MH.";56908;NA
"988";63;828;"63 - Akcakale";"828 - HURRIYET MH.";43905;NA
"989";63;828;"63 - Akcakale";"828 - ALATLAR MH.";43969;NA
"990";63;828;"63 - Akcakale";"828 - ATATURK MH.";43906;NA
"991";63;828;"63 - Akcakale";"828 - OKAYLAR MH.";66179;NA
"992";63;828;"63 - Akcakale";"828 - BUYUCEK MH.";43908;NA
"993";63;828;"63 - Akcakale";"828 - ASAGIDEREN MH.";43937;NA
"994";63;828;"63 - Akcakale";"828 - FATIH SULTAN MEHMET MH.";43907;NA
"995";63;828;"63 - Akcakale";"828 - ERECEK MH.";43996;NA
"996";63;828;"63 - Akcakale";"828 - AKCAKOY MH.";43924;NA
"997";63;828;"63 - Akcakale";"828 - BILECE MH.";43976;NA
"998";63;828;"63 - Akcakale";"828 - GUNEREN MH.";43936;NA
"999";63;828;"63 - Akcakale";"828 - SALIHLER MH.";56497;NA
"1000";63;828;"63 - Akcakale";"828 - KURUDERE MH.";43947;NA
"1001";63;828;"63 - Akcakale";"828 - ONCUL MH.";43911;NA
"1002";63;828;"63 - Akcakale";"828 - AYDINLI MH.";43988;NA
"1003";63;828;"63 - Akcakale";"828 - COKALAN MH.";68249;NA
"1004";63;828;"63 - Akcakale";"828 - YUKARI CUKURCA MH.";66437;NA
"1005";63;828;"63 - Akcakale";"828 - KOSEOREN MH.";43962;NA
"1006";63;828;"63 - Akcakale";"828 - ZORLU MH.";43939;NA
"1007";63;828;"63 - Akcakale";"828 - TOPCU MH.";43975;NA
"1008";63;829;"63 - Birecik";"829 - HOCA SERIF MH.";60785;NA
"1009";63;830;"63 - Bozova";"830 - KONUKSEVER MH.";44150;NA
"1010";63;830;"63 - Bozova";"830 - KINDIRALI MH.";44090;NA
"1011";63;830;"63 - Bozova";"830 - OZGOREN MH.";44155;NA
"1012";63;831;"63 - Ceylanpinar";"831 - MEVLANA MH.";44164;NA
"1013";63;831;"63 - Ceylanpinar";"831 - ASAGIDORUKLU MH.";44175;NA
"1014";63;831;"63 - Ceylanpinar";"831 - YUKARITASLIDERE MH.";44201;NA
"1015";63;831;"63 - Ceylanpinar";"831 - YENISEHIR MH.";44163;NA
"1016";63;831;"63 - Ceylanpinar";"831 - ULUCAMI MH.";44165;NA
"1017";63;831;"63 - Ceylanpinar";"831 - ADNAN MENDERES MH.";44170;NA
"1018";63;1056;"63 - Eyyubiye";"1056 - PINARBASI MH.";43453;NA
"1019";63;1056;"63 - Eyyubiye";"1056 - KARAKOYUNLU MH.";43429;NA
"1020";63;1056;"63 - Eyyubiye";"1056 - TURKMEYDANI MH.";43463;NA
"1021";63;1056;"63 - Eyyubiye";"1056 - EYUPKENT MH.";43434;NA
"1022";63;1056;"63 - Eyyubiye";"1056 - KURTULUS MH.";44002;NA
"1023";63;1056;"63 - Eyyubiye";"1056 - KADIOGLU MH.";43436;NA
"1024";63;1056;"63 - Eyyubiye";"1056 - YUSUFPASA MH.";43481;NA
"1025";63;1056;"63 - Eyyubiye";"1056 - BEYKAPUSU MH.";43435;NA
"1026";63;1056;"63 - Eyyubiye";"1056 - HAKIMDEDE MH.";43449;NA
"1027";63;1056;"63 - Eyyubiye";"1056 - AKCAMESCIT MH.";55637;NA
"1028";63;1056;"63 - Eyyubiye";"1056 - YENI MH.";43440;NA
"1029";63;1056;"63 - Eyyubiye";"1056 - CAMIKEBIR MH.";43437;NA
"1030";63;1056;"63 - Eyyubiye";"1056 - BICAKCI MH.";43438;NA
"1031";63;1056;"63 - Eyyubiye";"1056 - ASYA MH.";66577;NA
"1032";63;1056;"63 - Eyyubiye";"1056 - YAKUBIYE MH.";43442;NA
"1033";63;1056;"63 - Eyyubiye";"1056 - HAYATI HARRANI MH.";43464;NA
"1034";63;1056;"63 - Eyyubiye";"1056 - RUHA MH.";66947;NA
"1035";63;1056;"63 - Eyyubiye";"1056 - BAKISLAR MH.";43816;NA
"1036";63;1056;"63 - Eyyubiye";"1056 - KENDIRCI MH.";43452;NA
"1037";63;1056;"63 - Eyyubiye";"1056 - ZEYNEPKOY MH.";56011;NA
"1038";63;1056;"63 - Eyyubiye";"1056 - CALISKANLAR MH.";43675;NA
"1039";63;1056;"63 - Eyyubiye";"1056 - DIREKLI MH.";43415;NA
"1040";63;1056;"63 - Eyyubiye";"1056 - GUMUSKUSAK MH.";43454;NA
"1041";63;1056;"63 - Eyyubiye";"1056 - ACMALI MH.";43501;NA
"1042";63;1056;"63 - Eyyubiye";"1056 - HALEPLIBAHCE MH.";43461;NA
"1043";63;1056;"63 - Eyyubiye";"1056 - AKSEMSETTIN MH.";43414;NA
"1044";63;1056;"63 - Eyyubiye";"1056 - TEPE MH.";44256;NA
"1045";63;1056;"63 - Eyyubiye";"1056 - KUBACIK MH.";43811;NA
"1046";63;1056;"63 - Eyyubiye";"1056 - AKMESHET MH.";66576;NA
"1047";63;1056;"63 - Eyyubiye";"1056 - GOL MH.";55615;NA
"1048";63;1056;"63 - Eyyubiye";"1056 - AKABE MH.";43413;NA
"1049";63;832;"63 - Halfeti";"832 - KARAOTLAK MH.";44240;NA
"1050";63;1076;"63 - Haliliye";"1076 - ATATURK MH.";44827;NA
"1051";63;1076;"63 - Haliliye";"1076 - MIMAR SINAN MH.";43424;NA
"1052";63;1076;"63 - Haliliye";"1076 - BAHCELIEVLER MH.";43423;NA
"1053";63;1076;"63 - Haliliye";"1076 - SEHITLIK MH.";43432;NA
"1054";63;1076;"63 - Haliliye";"1076 - YESILYURT MH.";43790;NA
"1055";63;1076;"63 - Haliliye";"1076 - KAMBERIYE MH.";43406;NA
"1056";63;1076;"63 - Haliliye";"1076 - HIZMALI MH.";43428;NA
"1057";63;1076;"63 - Haliliye";"1076 - CENGIZ TOPEL MH.";43426;NA
"1058";63;1076;"63 - Haliliye";"1076 - ORTAOREN MH.";59038;NA
"1059";63;1076;"63 - Haliliye";"1076 - SAIR SEVKET MH.";43425;NA
"1060";63;1076;"63 - Haliliye";"1076 - NOKTA MH.";43791;NA
"1061";63;1076;"63 - Haliliye";"1076 - SULTAN FATIH MH.";43427;NA
"1062";63;1076;"63 - Haliliye";"1076 - BAGLARBASI MH.";43416;NA
"1063";63;1076;"63 - Haliliye";"1076 - PERSEMBE MH.";43839;NA
"1064";63;1076;"63 - Haliliye";"1076 - BAMYASUYU MH.";43430;NA
"1065";63;1076;"63 - Haliliye";"1076 - SAIR NABI MH.";43431;NA
"1066";63;1076;"63 - Haliliye";"1076 - KOSECIK MH.";43833;NA
"1067";63;1076;"63 - Haliliye";"1076 - SANCAKTAR MH.";43409;NA
"1068";63;1076;"63 - Haliliye";"1076 - DAGYANI MH.";43774;NA
"1069";63;1076;"63 - Haliliye";"1076 - SULEYMANIYE MH.";43420;NA
"1070";63;1076;"63 - Haliliye";"1076 - YAVUZ SELIM MH.";43418;NA
"1071";63;1076;"63 - Haliliye";"1076 - IPEKYOL MH.";43417;NA
"1072";63;1076;"63 - Haliliye";"1076 - DERINKUYU MH.";55974;NA
"1073";63;1076;"63 - Haliliye";"1076 - YENISEHIR MH.";43472;NA
"1074";63;1076;"63 - Haliliye";"1076 - ASRI MH.";55885;NA
"1075";63;833;"63 - Harran";"833 - KOKENLI MH.";44353;NA
"1076";63;833;"63 - Harran";"833 - TOYTEPE MH.";44316;NA
"1077";63;833;"63 - Harran";"833 - YAYVANDORUK MH.";44325;NA
"1078";63;833;"63 - Harran";"833 - SAIDE MH.";44304;NA
"1079";63;833;"63 - Harran";"833 - SOYLU MH.";56667;NA
"1080";63;833;"63 - Harran";"833 - SEYH HAYATI HARRANI MH.";60793;NA
"1081";63;833;"63 - Harran";"833 - HZ. YAKUP MH.";60786;NA
"1082";63;833;"63 - Harran";"833 - AVLAK MH.";44271;NA
"1083";63;833;"63 - Harran";"833 - CUMHURIYET MH.";59764;NA
"1084";63;833;"63 - Harran";"833 - BOZYAZI MH.";44330;NA
"1085";63;833;"63 - Harran";"833 - ZEYTINDALI MH.";66572;NA
"1086";63;833;"63 - Harran";"833 - BELLITAS MH.";44291;NA
"1087";63;833;"63 - Harran";"833 - ALACALI MH.";58569;NA
"1088";63;833;"63 - Harran";"833 - AYDINCIK MH.";44273;NA
"1089";63;833;"63 - Harran";"833 - KUCUKYILDIZ MH.";44298;NA
"1090";63;833;"63 - Harran";"833 - ARIN MH.";44269;NA
"1091";63;833;"63 - Harran";"833 - HAZRETI IMAMBAKIR MH.";60788;NA
"1092";63;833;"63 - Harran";"833 - MEYDANKAPI MH.";44355;NA
"1093";63;833;"63 - Harran";"833 - OZTAS MH.";44290;NA
"1094";63;833;"63 - Harran";"833 - CATALHURMA MH.";44336;NA
"1095";63;833;"63 - Harran";"833 - IBNI TEYMIYE MH.";60787;NA
"1096";63;833;"63 - Harran";"833 - SUKURALI MH.";44312;NA
"1097";63;833;"63 - Harran";"833 - CICEK MH.";44279;NA
"1098";63;833;"63 - Harran";"833 - KIRMITLI MH.";44352;NA
"1099";63;833;"63 - Harran";"833 - SULEYMAN DEMIREL MH.";60792;NA
"1100";63;833;"63 - Harran";"833 - KOYUNLUCA MH.";44288;NA
"1101";63;834;"63 - Hilvan";"834 - USTAHASAN MH.";44372;NA
"1102";63;1075;"63 - Karakopru";"1075 - BUYUKORDEK MH.";43594;NA
"1103";63;1075;"63 - Karakopru";"1075 - YIGINAK MH.";56014;NA
"1104";63;1075;"63 - Karakopru";"1075 - AKCAHISAR MH.";43599;NA
"1105";63;835;"63 - Siverek";"835 - KALEMLI MH.";44522;NA
"1106";63;835;"63 - Siverek";"835 - KES MH.";44505;NA
"1107";63;835;"63 - Siverek";"835 - AYRANCI MH.";44482;NA
"1108";63;836;"63 - Suruc";"836 - KUCUKSERGEN MH.";44746;NA
"1109";63;836;"63 - Suruc";"836 - OYMAKLI MH.";44757;NA
"1110";63;836;"63 - Suruc";"836 - DIKILI MH.";44594;NA
"1111";63;836;"63 - Suruc";"836 - TOPCULAR MH.";44779;NA
"1112";63;836;"63 - Suruc";"836 - HURRIYET MH.";44598;NA
"1113";63;836;"63 - Suruc";"836 - YILDIRIM MH.";44599;NA
"1114";63;836;"63 - Suruc";"836 - CUMHURIYET MH.";44596;NA
"1115";63;837;"63 - Viransehir";"837 - SEHIT MH.";66310;NA
"1116";63;837;"63 - Viransehir";"837 - SOZERI MH.";44884;NA
"1117";63;837;"63 - Viransehir";"837 - KOLAGASI MH.";44874;NA
"1118";63;837;"63 - Viransehir";"837 - OVUNCUK MH.";44877;NA
"1119";63;837;"63 - Viransehir";"837 - UGURLU MH.";44891;NA
"1120";63;837;"63 - Viransehir";"837 - GURPINAR MH.";44869;NA
"1121";63;837;"63 - Viransehir";"837 - CIFTCILER MH.";44856;NA
"1122";63;837;"63 - Viransehir";"837 - OGLAKCI MH.";44935;NA
"1123";63;837;"63 - Viransehir";"837 - ULAKLI MH.";44892;NA
"1124";63;837;"63 - Viransehir";"837 - YILDIZ MH.";44841;NA
"1125";63;837;"63 - Viransehir";"837 - KALE MH.";44831;NA
"1126";63;837;"63 - Viransehir";"837 - UCGUL MH.";44942;NA
"1127";63;837;"63 - Viransehir";"837 - YUCELER MH.";44843;NA
"1128";63;837;"63 - Viransehir";"837 - TEKKE MH.";44826;NA
"1129";63;837;"63 - Viransehir";"837 - BURC MH.";44898;NA
"1130";63;837;"63 - Viransehir";"837 - ESKIN MH.";44914;NA
"1131";63;837;"63 - Viransehir";"837 - KAVURGA MH.";44871;NA
"1132";63;837;"63 - Viransehir";"837 - GOKTEPE MH.";44865;NA
"1133";63;837;"63 - Viransehir";"837 - SARKPINAR MH.";44822;NA
"1134";63;837;"63 - Viransehir";"837 - AYAKLI MH.";44846;NA
"1135";61;1058;"61 - Ortahisar";"1058 - PAZARKAPI MH.";42213;NA
"1136";64;840;"64 - Esme";"840 - ISTASYON MH.";45120;NA
"1137";64;838;"64 - Usak Merkez";"838 - GOGEM KOYU";44991;"GÖL  MEVKİİ"
"1138";64;838;"64 - Usak Merkez";"838 - KOME MH.";55740;NA
"1139";64;838;"64 - Usak Merkez";"838 - KARMA OSB MH.";55733;NA
"1140";64;838;"64 - Usak Merkez";"838 - OZDEMIR MH.";44964;NA
"1141";77;932;"77 - Cinarcik";"932 - CAMLIK MH.";50022;NA
"1142";77;932;"77 - Cinarcik";"932 - TASLIMAN MH.";50019;NA
"1143";77;932;"77 - Cinarcik";"932 - HARMANLAR MH.";50020;NA
"1144";77;928;"77 - Yalova Merkez";"928 - SUGOREN KOYU";67616;"SUGÖREN MÜCAVİR MEVKİİ"
"1145";77;928;"77 - Yalova Merkez";"928 - BAHCELIEVLER MH.";49945;NA
"1146";77;928;"77 - Yalova Merkez";"928 - ADNAN MENDERES MH.";52010;NA
"1147";77;928;"77 - Yalova Merkez";"928 - KAZIM KARABEKIR MH.";51445;NA
"1148";66;869;"66 - Yerkoy";"869 - ARSLANHACILI KOYU";46888;"YAYLAEVLERİ YAYLA EVLERİ"
"1149";66;869;"66 - Yerkoy";"869 - SALIHLI KOYU";46902;NA
"1150";66;856;"66 - Yozgat Merkez";"856 - DAYILI KOYU";46275;"ARAPLIÇİFTLİĞİ MEVKİİ"
"1151";66;856;"66 - Yozgat Merkez";"856 - KIRIM KOYU";46245;"MOLLAHASAN MEVKİİ"
"1152";68;240;"68 - Ortakoy ";"240 - OGUZLAR KOYU";NA;"OĞUZLAR 2 MEVKİİ"
"1153";7;87;"7 - Dosemealti";"87 - AOSB2KISIM MH.";52911;NA
"1154";7;87;"7 - Dosemealti";"87 - AOSB3KISIM MH.";52912;NA
"1155";27;344;"27 - Sehitkamil";"344 - BASPINAR(ORGANIZE)OSB MH.";18553;NA
"1156";70;886;"70 - Karaman Merkez";"886 - ORGANIZE SANAYII BOLGESI MH.";59606;NA
"1157";79;940;"79 - Kilis Merkez";"940 - TOSYALI MH.";50449;NA
"1158";79;940;"79 - Kilis Merkez";"940 - MARASAL FEVZI CAKMAK MH.";50455;NA
"1159";79;940;"79 - Kilis Merkez";"940 - MEHMET ABDI BULUT MH.";55738;NA
"1160";44;605;"44 - Battalgazi";"605 - B.HUSEYINBEY MH.";30796;NA
"1161";33;414;"33 - Silifke";"414 - ARKUM MH.";60123;NA
"1162";33;415;"33 - Tarsus";"415 - ATALAR MH.";60256;NA
"1163";33;415;"33 - Tarsus";"415 - 82EVLER MH.";22297;NA
"1164";33;205;"33 - Yenisehir ";"205 - DUMLUPINAR MH.";NA;NA
"1165";33;205;"33 - Yenisehir ";"205 - PALMIYE MH.";NA;NA
"1166";63;829;"63 - Birecik";"829 - MERKEZ MH.";60789;NA
"1167";63;829;"63 - Birecik";"829 - SANCAK MH.";60791;NA
"1168";60;614;"60 - Yesilyurt ";"614 - TURKMENLER MH.";NA;NA
"1169";64;838;"64 - Usak Merkez";"838 - MENDE KOYU";45004;"KAŞBELEN MÜCAVİR MEVKİİ"
